,Unnamed: 0,평점,날짜,제목,내용
1605,1605,5,21.05.15.,음질과 디자인이 마음에 들어요,음질과 디자인이 마음에 들어요
1606,1606,4,21.05.30.,질 시용하고 있습니다 흥하세요,질 시용하고 있습니다흥하세요
1607,1607,5,21.05.12.,빠르고 컬러가 정말 맘에들어요,빠르고 컬러가 정말 맘에들어요
1608,1608,5,21.05.07.,음질이 좋아요 디자인도 예쁘구,음질이 좋아요 디자인도 예쁘구
1609,1609,5,21.05.16.,귀에 딱맞고잘안떨어져서 편함,귀에 딱맞고잘안떨어져서 편함
1610,1610,5,21.05.21.,배송도 빠르구 아주 만족해용,배송도 빠르구 아주 만족해용
1611,1611,5,21.05.30.,좋은 가격에 잘 쓰고 있습니다,좋은 가격에 잘 쓰고 있습니다
1612,1612,5,21.05.23.,정말 편하고 잘 들려서 좋아요,정말 편하고 잘 들려서 좋아요
1613,1613,5,21.05.13.,편하고 좋습니다 만족해요,편하고 좋습니다 만족해요
1614,1614,5,21.04.25.,귀엽고 이쁘고 성능도 좋아요,귀엽고 이쁘고 성능도 좋아요
1615,1615,5,21.05.27.,배송 잘 받았습니더 잘 쓸게오,배송 잘 받았습니더잘 쓸게오
1616,1616,5,21.05.24.,한달을사용했는데 좋습니다,한달을사용했는데 좋습니다
1617,1617,5,20.09.03.,귀에도 쏙 들어가고 생각보다 음질이 좋아서 놀랬어요 통화 품질도 상대방이 좋다고해요 크기도 예상 했던 거 보다 작아서 깜찍하고 귀여웠구요 네이버에서 구매해서 곰표케이스도 너무,귀에도 쏙 들어가고 생각보다 음질이 좋아서 놀랬어요 통화 품질도 상대방이 좋다고해요 크기도 예상 했던 거 보다 작아서 깜찍하고 귀여웠구요 네이버에서 구매해서 곰표케이스도 너무 귀엽게 잘 쓰고있어요
1618,1618,4,21.05.21.,구입하고 담날 바로 받았네요첨에 착용하는게 살짝 어색했지만 금방 익숙해졋어요 개인적으론 버즈플러스보다 귀가 덜안픈것같아요 브론즈 색상도 넘이쁩니다ㅎㅎ,구입하고 담날 바로 받았네요첨에 착용하는게 살짝 어색했지만 금방 익숙해졋어요 개인적으론 버즈플러스보다 귀가 덜안픈것같아요 브론즈 색상도 넘이쁩니다ㅎㅎ
1619,1619,5,21.05.15.,잘받았습니다 선물로좋네요,잘받았습니다 선물로좋네요
1620,1620,4,21.04.17.,색도 이쁘고 음질도 좋아요,색도 이쁘고 음질도 좋아요
1621,1621,5,21.05.13.,싸게잘샀어요 감사합니다,싸게잘샀어요 감사합니다
1622,1622,5,21.05.15.,연결이 아주 빨라서 좋아요,연결이 아주 빨라서 좋아요
1623,1623,5,21.05.11.,잘 끊기지도 않고 넘이뻐요,잘 끊기지도 않고 넘이뻐요
1624,1624,4,21.05.21.,제품만 아주 만족합니다 ,제품만 아주 만족합니다 
1625,1625,5,21.05.16.,남자친구 선물로 주었습니다음질도 좋구 케이스도 예쁘게 끼웠습니닿,남자친구 선물로 주었습니다음질도 좋구 케이스도 예쁘게 끼웠습니닿
1626,1626,4,21.05.12.,잘빠지네요 음질은 좋아요,잘빠지네요 음질은 좋아요
1627,1627,5,21.05.17.,만족하며 사용중 입니다,만족하며 사용중 입니다
1628,1628,5,21.04.30.,넘 좋네요 ㅎㅎ 잘쓸게요,넘 좋네요 ㅎㅎ 잘쓸게요
1629,1629,2,21.05.27.,년 월 제품이든가쩝,년 월 제품이든가쩝
1630,1630,5,21.05.14.,이쁘네요 배송도 빠르고,이쁘네요 배송도 빠르고
1631,1631,5,21.05.31.,저렴하고 배송도 빨라요,저렴하고 배송도 빨라요
1632,1632,3,21.05.18.,예쁘네요 배송은 느려요,예쁘네요 배송은 느려요
1633,1633,5,21.05.18.,저렴하게 구매했어요 ㅋ,저렴하게 구매했어요 ㅋ
1634,1634,5,21.05.17.,저렴하게 잘 산거같아요,저렴하게 잘 산거같아요
1635,1635,5,21.04.06.,선물로 주려고 구매했는데 디자인도 깔끔하고 좋네요 페어링도 바로 잘 되구 다른곳에서 파는 곳은 불량도 간혹나온다는데 문제 없이 작동 잘 되었어요 배송도 빠르게 도착했어요,선물로 주려고 구매했는데 디자인도 깔끔하고 좋네요 페어링도 바로 잘 되구 다른곳에서 파는 곳은 불량도 간혹나온다는데 문제 없이 작동 잘 되었어요 배송도 빠르게 도착했어요 번창하세요
1636,1636,5,21.05.29.,가성비좋게 잘샀습니다,가성비좋게 잘샀습니다
1637,1637,5,21.05.18.,싸게잘샀어요 감사해요,싸게잘샀어요 감사해요
1638,1638,5,21.05.11.,좋아요 또 구매할께요,좋아요 또 구매할께요
1639,1639,5,21.05.16.,잘 받았습니다 굿굿,잘 받았습니다 굿굿
1640,1640,5,21.05.24.,확실히 너무 편하네요,확실히 너무 편하네요
1641,1641,5,21.05.16.,잘샀어요 매우 굿굿,잘샀어요 매우 굿굿
1642,1642,5,21.05.07.,잘쓸게요 만족합니다,잘쓸게요 만족합니다
1643,1643,5,21.04.30.,색 이뻐요 감사합니다,색 이뻐요 감사합니다
1644,1644,2,21.05.27.,받았는데 한쪽이 연결안되서 서비스센터가서 교환받았어요ㅜㅠ,받았는데 한쪽이 연결안되서 서비스센터가서 교환받았어요ㅜㅠ
1645,1645,1,21.05.19.,한쪽 충전이 안되요,한쪽 충전이 안되요
1646,1646,5,21.05.14.,사운드 너무 좋네요,사운드 너무 좋네요
1647,1647,5,21.05.21.,너무좋아요 음질짱,너무좋아요 음질짱
1648,1648,5,21.05.11.,음질이 매우 좋네요,음질이 매우 좋네요
1649,1649,5,21.05.03.,음질 좋네요 강추,음질 좋네요 강추
1650,1650,5,21.05.23.,특가딜로 잘 구매함,특가딜로 잘 구매함
1651,1651,5,21.05.28.,첫 블루투스 이어폰,첫 블루투스 이어폰
1652,1652,5,21.05.25.,역시 삼성전자 최고,역시 삼성전자 최고
1653,1653,5,21.05.21.,좋네요 잘 쓸게요,좋네요 잘 쓸게요
1654,1654,5,21.05.15.,음질이 좋네요 굿,음질이 좋네요 굿
1655,1655,5,21.05.16.,아주 좋아요굿굿,아주 좋아요굿굿
1656,1656,5,21.02.03.,이렇게 좋타니 ,이렇게 좋타니 
1657,1657,4,21.05.02.,업데이트하면서 통화품질이 괜찮아졌어요 커널형이 아닌 오픈형이린게 큰 장점이네요 처음엔 귀가 좀 아팠는데 쓰면서 좋아졌어요,업데이트하면서 통화품질이 괜찮아졌어요 커널형이 아닌 오픈형이린게 큰 장점이네요 처음엔 귀가 좀 아팠는데 쓰면서 좋아졌어요
1658,1658,5,21.05.25.,역시 삼성전자,역시 삼성전자
1659,1659,5,21.01.24.,너무 좋아요 행사할때 구매해서 더 좋아요,너무 좋아요 행사할때 구매해서 더 좋아요
1660,1660,5,21.05.08.,배송 빨리 해주셔서 엄마 어버니날 선물로 극적 드렸어요 브론즈 색 넘 이쁘다 하시네요 정말 감사합니다,배송 빨리 해주셔서 엄마 어버니날 선물로 극적 드렸어요 브론즈 색 넘 이쁘다 하시네요 정말 감사합니다
1661,1661,5,21.05.11.,불복불인데 나한테는 잘맞아요귀도 안아프고 소리 넘조아요,불복불인데 나한테는 잘맞아요귀도 안아프고 소리 넘조아요
1662,1662,4,21.05.17.,어린이날 겹쳐서 늦게오긴했는데 어버이날 선물로 드렸는데 좋아하심 ㅎ 효도함 헿,어린이날 겹쳐서 늦게오긴했는데 어버이날 선물로 드렸는데 좋아하심 ㅎ 효도함 헿
1663,1663,4,21.05.12.,귓구멍이 작은편이라서 이걸 구매 했는데요생각보다 쨍쨍하게 맞지는 않습니다산책중 떨어진 적도 있네요개인적으로는 플러스가 더 나은듯,귓구멍이 작은편이라서 이걸 구매 했는데요생각보다 쨍쨍하게 맞지는 않습니다산책중 떨어진 적도 있네요개인적으로는 플러스가 더 나은듯
1664,1664,5,21.05.15.,아빠 생신 선물로 드렸는데 가격도 적당하고 너무 좋습니다 배송도 빨라서 생신 전에 드릴 수 있었습니다,아빠 생신 선물로 드렸는데 가격도 적당하고 너무 좋습니다 배송도 빨라서 생신 전에 드릴 수 있었습니다
1665,1665,5,21.05.20.,배송빠르고 포장도 꼼꼼하게 잘 왔어요제가 원하던 브론즈색상으로매장에서 착용해보고 구매한거라저렴하게 잘 구매해서 감사합니다,배송빠르고 포장도 꼼꼼하게 잘 왔어요제가 원하던 브론즈색상으로매장에서 착용해보고 구매한거라저렴하게 잘 구매해서 감사합니다
1666,1666,4,21.04.30.,귀에 끼울때 쉽게 착용되는 것이 아니고 떨어질까 걱정이 많이 됩니다연습을 해야하네요볼륨감이 있는 디자인으로 라바가 연상되기도 해요 음질은 좋습니다,귀에 끼울때 쉽게 착용되는 것이 아니고 떨어질까 걱정이 많이 됩니다연습을 해야하네요볼륨감이 있는 디자인으로 라바가 연상되기도 해요음질은 좋습니다
1667,1667,5,21.05.08.,생각이상으로 소리가 좋네요 좋은가격에,생각이상으로 소리가 좋네요좋은가격에 잘샀네요
1668,1668,5,21.05.07.,잘받았습니다 마음에 들어요 추천합니다,잘받았습니다 마음에 들어요추천합니다 가성비 갑
1669,1669,5,21.04.30.,음질도 너무 좋고 노캔 기능도 너무 맘에 들어요 안그래도 가지고 싶어서 사게 됐는데 배송 속도도 맘에 들고 딱 맞게 잘 온거 같아서 너무 행복합니당 잘 써야겠어요ㅎㅎ,음질도 너무 좋고 노캔 기능도 너무 맘에 들어요 안그래도 가지고 싶어서 사게 됐는데 배송 속도도 맘에 들고 딱 맞게 잘 온거 같아서 너무 행복합니당 잘 써야겠어요ㅎㅎ
1670,1670,5,21.04.30.,너무 갖고싶었던걸 싸게 득톔이어폰 즐이차꾸 걸려서 신경쓰였는데인제 그런 걱정 없네요음질도 좋아야요왜관은 더 이쁘고요ㅎ,너무 갖고싶었던걸 싸게 득톔이어폰 즐이차꾸 걸려서 신경쓰였는데인제 그런 걱정 없네요음질도 좋아야요왜관은 더 이쁘고요ㅎ
1671,1671,5,21.05.13.,모두 만족하며 잘 사용하고 있습니다가격만 좀 더 저렴했으면 좋겠습니다,모두 만족하며 잘 사용하고 있습니다가격만 좀 더 저렴했으면 좋겠습니다
1672,1672,3,21.03.13.,드뎌도착 대실망외형만 이쁨 착용감은삼성에서 가르쳐준대로하면 음악사운드 완전 개저질 노이즈캔슬링완전 체감 없음 결론은 귀구멍에 쑥 집어넜으니까 음악 사운드완전 고급사운,드뎌도착 대실망외형만 이쁨 착용감은삼성에서 가르쳐준대로하면 음악사운드 완전 개저질 노이즈캔슬링완전 체감 없음 결론은 귀구멍에 쑥 집어넜으니까 음악 사운드완전 고급사운드 끝내줘요다른기능은 포기
1673,1673,2,21.05.14.,단점터치를 해서 기능조작을 해야하나 두번터치 ,단점터치를 해서 기능조작을 해야하나 두번터치 인식을 제대로 못함 다음곡 선정 두번터치  자꾸 음악 꺼짐
1674,1674,5,21.01.11.,배송 빠르고 좋아요 근데 상자가 좀 찌그러져 있고 조금 더러운데 상관은 없겠죠 남자친구 생일이라 아직 개봉은 안했지만 좋아했으면 좋겠어요,배송 빠르고 좋아요 근데 상자가 좀 찌그러져 있고 조금 더러운데 상관은 없겠죠 남자친구 생일이라 아직 개봉은 안했지만 좋아했으면 좋겠어요
1675,1675,5,21.05.18.,배송도 빠르고 상태도 좋네요 저렴하게 살 수 있어서 매우 만족스러워요 ,배송도 빠르고 상태도 좋네요 저렴하게 살 수 있어서 매우 만족스러워요 
1676,1676,5,21.04.30.,배송이 빨릅니다 싸게 잘샀습니다 번창하세요,배송이 빨릅니다 싸게 잘샀습니다 번창하세요
1677,1677,3,21.04.17.,마감도 좋고 착용도 좋은데 노이즈 캔슬링이 생각보다 별로고 음질도 기대이하네요 집에서 적당히 쓰기엔 추천합니다,마감도 좋고 착용도 좋은데 노이즈 캔슬링이 생각보다 별로고 음질도 기대이하네요 집에서 적당히 쓰기엔 추천합니다
1678,1678,5,21.05.17.,큰 문제없이 잘쓰고 있습니다 다만 오래착용하면 귀가 아프다는 말이 이해되긴 하네요 근데 크게 개의치않아요 ㅎㅎ,큰 문제없이 잘쓰고 있습니다 다만 오래착용하면 귀가 아프다는 말이 이해되긴 하네요 근데 크게 개의치않아요 ㅎㅎ
1679,1679,4,21.05.10.,귀가 저는 작아서 아파요저희남편은귀가 커서 헐컹거려서 반듯한데 안꽂히구요 사람마다 다르니 크기도 선택할수있엇으면 더 좋앗은뻔,귀가 저는 작아서 아파요저희남편은귀가 커서 헐컹거려서 반듯한데 안꽂히구요 사람마다 다르니 크기도 선택할수있엇으면 더 좋앗은뻔
1680,1680,5,21.01.05.,정품이고 기스난부분도 없었고폰과 잘 연결되었습니다사진은 케이스와 철가루방지스티커까지 따로 사서찍은 사진이지만 너무나 예쁩니다,정품이고 기스난부분도 없었고폰과 잘 연결되었습니다사진은 케이스와 철가루방지스티커까지 따로 사서찍은 사진이지만 너무나 예쁩니다
1681,1681,5,21.05.06.,너무너무 예쁘네요 잘쓸께요 감사합니다,너무너무 예쁘네요 잘쓸께요 감사합니다
1682,1682,5,21.05.10.,부모님 선물로 구입했습니다 배송 빨랐고 물건에도 이상없네요 부모님도 만족하셔서 좋습니다,부모님 선물로 구입했습니다 배송 빨랐고 물건에도 이상없네요 부모님도 만족하셔서 좋습니다
1683,1683,5,mirplaza..,배송빠르고 정말 좋네요싼거샀다가 두번 환불했는데좋습니다,배송빠르고 정말 좋네요싼거샀다가 두번 환불했는데좋습니다
1684,1684,5,21.05.18.,브론즈 색상 샀는데 넘 이쁘고 배송도 빠르네요 엄마 선물해드렸는데 오래끼면 귀가 좀 아프지만 괜찮다고하시네요,브론즈 색상 샀는데 넘 이쁘고 배송도 빠르네요 엄마 선물해드렸는데 오래끼면 귀가 좀 아프지만 괜찮다고하시네요
1685,1685,5,20.12.29.,며칠을 고민하다가 빨강으로 골랐는데 어쩜 이렇게 쨍하고 이쁠까요 배송도 수욜에 올줄 알았는데 하루 먼저 와서 너무 좋네요 잘쓸게요,며칠을 고민하다가 빨강으로 골랐는데 어쩜 이렇게 쨍하고 이쁠까요 배송도 수욜에 올줄 알았는데 하루 먼저 와서 너무 좋네요 잘쓸게요
1686,1686,5,21.05.16.,삼성스토어에서 케이스도 샀어요 사고 한달도 안돼서 할인해서 마음아팠는데 그래도 버즈라이브 좋아요,삼성스토어에서 케이스도 샀어요 사고 한달도 안돼서 할인해서 마음아팠는데 그래도 버즈라이브 좋아요
1687,1687,5,21.04.19.,일단 배송 빠르고 잘 작동합니다 미스틱 브론즈 사려고하다 품절이라 흰 색 샀는데 무난하고 이뻐요,일단 배송 빠르고 잘 작동합니다 미스틱 브론즈 사려고하다 품절이라 흰 색 샀는데 무난하고 이뻐요
1688,1688,5,mirplaza..,잘 사용하겠습니다 제품감사합니다,잘 사용하겠습니다 제품감사합니다
1689,1689,5,21.05.08.,브론즈 추가금도없고 배송도 빨라서 만족합ㄴ다 제품자체도 너무 좋습니다 강추강추,브론즈 추가금도없고 배송도 빨라서 만족합ㄴ다 제품자체도 너무 좋습니다 강추강추
1690,1690,5,21.05.10.,왼쪽 귀에서 잡음이 들렸긴 했지만 서비스 센터에 가보니 이상이 없다고 하셔서 잘 사용 중입니다,왼쪽 귀에서 잡음이 들렸긴 했지만 서비스 센터에 가보니 이상이 없다고 하셔서 잘 사용 중입니다
